KODE KPI,NAMA UNIT,KATEGORI UNIT,BOBOT,TARGET BULANAN,TARGET TAHUNAN,REALISASI,ACH BULANAN,KPI BULANAN,ACH TAHUNAN,KPI TAHUNAN
D.0SL GROSS,10731:UPC THEHOK,GADAI,5,28676340394.062424,33304898867.38446,32766975386,1.14264843197302,5.5,0.983848517795343,4.919242588976715
D.0SL GROSS,17056:UPC BRI UNIT MERLUNG,COLO,5,2732783982.4208837,3141761129.8559837,3090906714,1.1310468496166561,5.5,0.9838134047261846,4.919067023630923
B.AVG NON GADAI,10543:CP PANGKAL PINANG,REGULAR,5,7574613208,7868699809,7739082127,1.021713177225511,5.108565886127555,0.983527433356684,4.91763716678342
D.0SL GROSS,10685:UPC TULANG BAWANG,REGULAR,5,49277796409.78235,56305188226.227234,55348039062,1.123184133513986,5.5,0.9830006932863535,4.915003466431767
D.0SL GROSS,10705:UPC MUARA AMAN,REGULAR,5,17202807558.294178,19817662731.38607,19475871706,1.1321333241683498,5.5,0.9827532121209853,4.913766060604926
D.0SL GROSS,10522:UPC SUDIRMAN,GADAI,5,12890773003.229391,15008882633.17153,14746736670,1.1439761344262018,5.5,0.9825339454256139,4.912669727128069
B.AVG NON GADAI,60702:CPS SIMPANG PATAL,REGULAR,5,7219690285,7863976998,7725878416,1.070112167006898,5.35056083503449,0.982439091310272,4.91219545655136
B.AVG NON GADAI,10622:UPC CELENTANG,REGULAR,5,1234818196,1280985653,1258012922,1.0187839198313855,5.093919599156927,0.982066363548882,4.91033181774441
D.0SL GROSS,60719:UPS SEMANGKA,REGULAR,5,21178629999.224876,23887724074.3137,23448512256,1.1071779551773746,5.5,0.9816134924806008,4.908067462403004
D.0SL GROSS,10695:UPC PAGAR DEWA,REGULAR,5,24328443604.106388,28426421708.367577,27881010185,1.1460252303313796,5.5,0.9808132191605731,4.9040660958028655
D.0SL GROSS,60969:UPS OPI MALL,REGULAR,5,26812366055.96434,31232735735.771343,30629941811,1.1423811590169772,5.5,0.9806999319601404,4.903499659800702
D.0SL GROSS,10637:CP KENTEN,CP,5,240478559660.28195,277179527260.4216,271403466730,1.1285973565103056,5.5,0.9791613017472437,4.895806508736219
B.AVG NON GADAI,60720:UPS KAMPUNG SOLOK,REGULAR,5,908871034,929387449,910014272,1.0012578660307487,5.006289330153743,0.9791548971090097,4.895774485545049
D.0SL GROSS,60702:CPS SIMPANG PATAL,REGULAR,5,40755061619.83447,48711668834.66727,47655885311,1.1693243346197535,5.5,0.9783258601291056,4.891629300645528
B.AVG NON GADAI,60698:CPS BATURAJA,CPS,5,13096349432,14075898600,13763068988,1.050908809318337,5.254544046591684,0.9777755139554642,4.888877569777321
D.0SL GROSS,10564:CP METRO,CP,5,124275308169.96628,144259417511.8406,141011883960,1.1346733799053934,5.5,0.9774882388418485,4.887441194209242
D.0SL GROSS,10535:CP BATURAJA,CP,5,133615434736.29886,155184971445.88086,151680714551,1.1352035402972305,5.5,0.9774188385496921,4.887094192748461
B.AVG NON GADAI,10550:UPC GADUNG,REGULAR,5,979986841,1020264884,997081333,1.0174435934084138,5.087217967042069,0.9772769293900347,4.886384646950174
D.0SL GROSS,00708:AREA LAMPUNG,AREA,5,1406669554722.0679,1636277145807.9473,1598489958847,1.136364936228987,5.5,0.9769066095815394,4.884533047907697
B.AVG NON GADAI,10662:CP SEKIP,REGULAR,5,12197333754,12432866758,12133729294,0.9947853800442952,4.973926900221476,0.9759397836538771,4.879698918269385
D.0SL GROSS,10618:UPC MASKAREBET,GADAI,5,14613326788.868988,16720419584.683693,16317986399,1.1166510292118736,5.5,0.9759316335546788,4.879658167773394
D.0SL GROSS,10733:UPC TANJUNG PINANG,GADAI,5,18854084586.36753,21811612854.94292,21261595294,1.127691731550479,5.5,0.9747832696004286,4.873916348002143
B.AVG NON GADAI,10591:CP BANDARJAYA,REGULAR,5,18791066645,19572075441,19065678332,1.0146139488613366,5.073069744306683,0.974126550322855,4.870632751614275
D.0SL GROSS,10583:UPC PANJANG,GADAI,5,16231058594.286766,18801371179.031292,18307310932,1.1279184796020676,5.5,0.9737221162048912,4.868610581024456
D.0SL GROSS,60689:CPS RADIN INTAN,REGULAR,5,56025410938.43562,66023962201.39688,64184759296,1.1456365642106652,5.5,0.9721434030301507,4.860717015150754
D.0SL GROSS,10761:CP MUARA BUNGO,REGULAR,5,36509623543.92333,42702422924.672554,41466974279,1.1357820282401068,5.5,0.9710684181117335,4.8553420905586675
D.0SL GROSS,10539:UPC MUARA DUA,REGULAR,5,18880124217.25143,21933959935.179928,21298091928,1.128069481054536,5.5,0.9710098856267145,4.855049428133572
V. OSL TRING,17110:UPC BRI UNIT SEKINCAU,COLO,5,103413544.57375,236560985.587759,229666200,2.220852219567932,5.5,0.9708540883416248,4.854270441708124
D.0SL GROSS,10771:UPC PULAU PUNJUNG,REGULAR,5,17149856640.275518,19825316646.375065,19245554561,1.1221991509714926,5.5,0.9707564779056848,4.853782389528424
D.0SL GROSS,10746:UPC BRONI,GADAI,5,15266062219.335077,17787945978.90464,17254871425,1.1302765033373188,5.5,0.9700316970527776,4.850158485263888
D.0SL GROSS,10730:UPC SELINCAH,GADAI,5,25128629447.356575,28986965789.878002,28115224529,1.1188522871054396,5.5,0.9699264397937639,4.84963219896882
D.0SL GROSS,10741:CP SIMPANG PULAI,CP,5,191488451201.2136,223313306209.09497,216483234958,1.130528935818287,5.5,0.969414848729615,4.847074243648075
B.AVG NON GADAI,10577:CP TANJUNG PANDAN,REGULAR,5,9727629621,10069614231,9761264647,1.00345767954892,5.017288397744601,0.9693782128166614,4.846891064083307
D.0SL GROSS,10543:CP PANGKAL PINANG,CP,5,203411303570.56674,240400639573.0398,233028271932,1.1456013891143402,5.5,0.9693329948949663,4.846664974474831
D.0SL GROSS,60701:UPS MUARA DUA,REGULAR,5,20823112598.330048,23838259377.426113,23086940475,1.108717074163615,5.5,0.968482644201045,4.842413221005225
D.0SL GROSS,10781:UPC SEKAYU,REGULAR,5,40521698601.83039,46582512093.871826,45084049062,1.112590306368932,5.5,0.9678320690637687,4.839160345318843
D.0SL GROSS,60731:UPS TABA CEMEKEH,REGULAR,5,35158334519.21306,40053818342.123146,38755672526,1.1023182143289836,5.5,0.9675899609611518,4.837949804805759
D.0SL GROSS,10743:CP MAYANG MANGURAI,CP,5,184778003807.40295,215634139112.05826,208590481110,1.12887073575823,5.5,0.9673351444670926,4.836675722335463
D.0SL GROSS,10527:UPC TALANG JAWA,REGULAR,5,17440931051.53831,20264836193.10807,19601155981,1.1238594959797834,5.5,0.9672496631216894,4.836248315608447
B.AVG NON GADAI,10503:CP PALEMBANG,REGULAR,5,10779450202,11123318005,10756827152,0.9979012797892232,4.989506398946116,0.9670520205540055,4.835260102770028
D.0SL GROSS,10702:UPC PASAR ATAS,GADAI,5,11006911213.403614,12656021364.958302,12236974266,1.1117536999025197,5.5,0.9668895076205742,4.8344475381028715
D.0SL GROSS,60708:UPS KOTABUMI,REGULAR,5,21173397296.831043,24221226973.400143,23414803724,1.105859555542578,5.5,0.9667059290478653,4.833529645239326
D.0SL GROSS,10757:UPC VILLA KENALI,GADAI,5,19072620753.50458,22262590850.59072,21521101249,1.1283767200711268,5.5,0.9666934721763956,4.833467360881977
D.0SL GROSS,10666:UPC ANGKATAN 66,GADAI,5,19213747289.688595,22512371522.699978,21742767012,1.1316255327074407,5.5,0.9658141520130848,4.829070760065425
B.AVG NON GADAI,60727:UPS ASTON VILLA,REGULAR,5,889088772,923728556,891333323,1.0025245521827375,5.012622760913688,0.9649299214692676,4.824649607346338
S.TABUNGAN EMAS,60726:UPS SIJENJANG,GADAI,5,851.65150015255,1050.82353046026,1013.92,1.1905339212323163,5.5,0.9648813246082373,4.824406623041186
D.0SL GROSS,10689:UPC SAWAH LEBAR,GADAI,5,10743473212.812891,12439388839.22693,11987744150,1.115816450838558,5.5,0.9636923730687883,4.8184618653439415
D.0SL GROSS,10764:UPC RANTAU PANJANG,REGULAR,5,8957398255.19239,10283971454.636936,9909790949,1.1063247012887398,5.5,0.9636151746154233,4.818075873077117
D.0SL GROSS,10787:UPC PASAR 7 ULU,GADAI,5,12292361492.668121,14345030738.595745,13821346215,1.1243849461508153,5.5,0.9634936631967782,4.817468315983891
D.0SL GROSS,60720:UPS KAMPUNG SOLOK,REGULAR,5,18969628160.195988,22416155944.778942,21594210839,1.1383570967569718,5.5,0.963332468430191,4.816662342150956
D.0SL GROSS,60697:UPS ARIF RAHMAN HAKI,GADAI,5,19739813427.355194,23320833052.55107,22461778980,1.1378921620846092,5.5,0.9631636626952699,4.815818313476349
B.AVG NON GADAI,10674:CP PRABUMULIH,CP,5,7185659283,7448032896,7173033377,0.9982429022163811,4.991214511081906,0.9630775638561304,4.815387819280652
D.0SL GROSS,10786:UPC WAHID HASYIM,GADAI,5,16562744795.722357,19124674821.101578,18409144618,1.1114790963122556,5.5,0.9625860199038739,4.812930099519369
B.AVG NON GADAI,10552:UPC SUNGAI LIAT,REGULAR,5,1020062815,1071859091,1030943180,1.0106663676393302,5.053331838196651,0.9618271549464331,4.809135774732166
D.0SL GROSS,10785:UPC PLAJU,GADAI,5,25957089536.79989,30030704148.958996,28863453225,1.1119680110545407,5.5,0.961131416760354,4.80565708380177
B.AVG NON GADAI,10621:CP LEMABANG,REGULAR,5,6358079349,6613933106,6350919608,0.9988739144941426,4.994369572470713,0.9602334202985209,4.801167101492604
D.0SL GROSS,10778:UPC BANGKO,REGULAR,5,17177245451.151917,20007876989.764896,19209653697,1.1183197999718744,5.5,0.9601045481650436,4.800522740825218
B.AVG NON GADAI,10661:UPC SIMPUR CENTER,REGULAR,5,1703105048,1830004314,1756746396,1.0314962063338327,5.157481031669163,0.9599684451891407,4.799842225945704
D.0SL GROSS,10761:CP MUARA BUNGO,CP,5,143048673188.40695,166786757656.8882,160029550548,1.1187069895938695,5.5,0.9594859495812668,4.7974297479063335
D.0SL GROSS,10613:UPC ALANG ALANG LEBAR,REGULAR,5,27327437365.76627,31446747427.74518,30156035928,1.1035076404850601,5.5,0.9589556438957374,4.794778219478687
V. OSL TRING,10630:UPC KEDAMAIAN,REGULAR,5,442242061.984056,1011639418.05227,969889450,2.1931189576331325,5.5,0.9587303862351942,4.7936519311759715
D.0SL GROSS,10556:CP KOTABUMI,REGULAR,5,51135437542.00537,58078380673.02969,55644969519,1.0881880002159023,5.440940001079512,0.9581012568561555,4.790506284280777
B.AVG NON GADAI,10700:CP CURUP,REGULAR,5,11977363547,12447532225,11921226704,0.9953130884956681,4.976565442478341,0.9577180832725259,4.78859041636263
D.0SL GROSS,60714:CPS BENGKULU,CPS,5,144488606454.3944,165829032607.30518,158753402587,1.0987260966982062,5.493630483491031,0.957331777740869,4.786658888704345
D.0SL GROSS,60707:UPS KM 11,GADAI,5,31985906845.707355,36922988791.296394,35345942307,1.1050473721911553,5.5,0.9572882224347954,4.786441112173977
D.0SL GROSS,60704:UPS KOLONEL ATMO,GADAI,5,21808776332.634727,25288552439.309826,24190665044,1.1092169810463417,5.5,0.9565855974577963,4.782927987288981
D.0SL GROSS,10625:UPC PASAR LEMABANG,GADAI,5,28680376388.19021,33132619530.119392,31693081498,1.1050441273514926,5.5,0.9565522420945083,4.782761210472541
D.0SL GROSS,10784:UPC KERTAPATI,GADAI,5,12511962756.77188,14490003599.782288,13859175932,1.1076740077809906,5.5,0.9564646300162571,4.782323150081286
D.0SL GROSS,10628:CP TANJUNG KARANG TIMUR,CP,5,163062766859.5682,189807018543.90982,181407246528,1.1124994995591502,5.5,0.9557457248928515,4.778728624464257
D.0SL GROSS,10742:UPC HANDIL JAYA,REGULAR,5,25945397542.852966,30133275374.69899,28793177982,1.1097605243644262,5.5,0.9555276558543587,4.777638279271794
D.0SL GROSS,10591:CP BANDARJAYA,CP,5,151785845519.0157,174221681182.26978,166428546533,1.0964694762144331,5.482347381072166,0.9552688586381126,4.776344293190563
B.AVG NON GADAI,10612:CP PALLIMA,CP,5,15566730496,16064524969,15304198400,0.9831350522791243,4.915675261395622,0.9526704605042965,4.763352302521483
B.AVG NON GADAI,10621:CP LEMABANG,CP,5,8209405358,8544781059,8139194112,0.9914474626433717,4.957237313216859,0.9525339567860776,4.762669783930388
B.AVG NON GADAI,10543:CP PANGKAL PINANG,CP,5,12709419425,13243197383,12611870432,0.9923246696219564,4.961623348109782,0.9523282080043283,4.761641040021641
D.0SL GROSS,10753:UPC SIMPANG RIMBO,REGULAR,5,22682399512.8657,26499186343.793827,25228600784,1.1122544936081418,5.5,0.9520519029033735,4.760259514516868
D.0SL GROSS,10734:UPC KEBUN HANDIL,GADAI,5,21854646189.183662,25195942485.431507,23987141160,1.097576275193682,5.48788137596841,0.9520239686953387,4.760119843476693
D.0SL GROSS,10758:UPC PATTIMURA,REGULAR,5,25235594029.745537,29145257245.79641,27738279220,1.0991728265760066,5.495864132880033,0.9517253179846495,4.758626589923248
D.0SL GROSS,17469:BRI UNIT PULAU BAAI,COLO,5,2694322974.04168,3213312372.8988137,3056759299,1.134518514836638,5.5,0.9512798459249752,4.756399229624876
D.0SL GROSS,60702:CPS SIMPANG PATAL,CPS,5,225072691054.6711,262702201507.19498,249844799821,1.1100627030771655,5.5,0.9510571224282532,4.755285612141266
V. OSL TRING,60696:UPS TEUKU UMAR,GADAI,5,133005868.571105,304254142.799425,289259500,2.1747874970295897,5.5,0.9507167177364944,4.7535835886824716
D.0SL GROSS,10537:UPC MARTAPURA,REGULAR,5,18462909554.927017,21337248875.764927,20283691939,1.0986183883236913,5.493091941618457,0.950623581188971,4.753117905944855
B.AVG NON GADAI,10662:CP SEKIP,CP,5,16583028208,17047444008,16203896334,0.9771373557805866,4.885686778902933,0.950517645131778,4.75258822565889
D.0SL GROSS,60689:CPS RADIN INTAN,CPS,5,205717391271.8341,239562829952.51135,227690564158,1.106812422373812,5.5,0.9504419538003254,4.7522097690016265
D.0SL GROSS,17113:UPC BRI UNIT KALIREJO,COLO,5,2281221887.9609084,2665386337.6722445,2533202589,1.1104586547976387,5.5,0.950407283625651,4.752036418128255
D.0SL GROSS,60711:UPS TEGAL REJO,REGULAR,5,29185962969.899296,33487005199.840572,31823574876,1.0903726188106586,5.451863094053293,0.9503260947369372,4.751630473684686
D.0SL GROSS,60699:UPS CIDAWANG MARTAPU,GADAI,5,12762974658.446321,14811206594.082638,14075312690,1.102823837441783,5.5,0.9503150604639705,4.751575302319853
D.0SL GROSS,10672:UPC POLIGON,GADAI,5,20210843847.97081,23509883264.94415,22336586974,1.1051783459423747,5.5,0.9500934871636022,4.7504674358180115
B.AVG NON GADAI,10743:CP MAYANG MANGURAI,REGULAR,5,11672484878,11998063902,11397830517,0.9764699321634881,4.88234966081744,0.9499724797348391,4.749862398674195
D.0SL GROSS,14266:UPC MUARA TEMBESI,REGULAR,5,11202111062.818922,13134064013.703657,12468227984,1.1130248498770436,5.5,0.9493046456139589,4.746523228069794
D.0SL GROSS,10535:CP BATURAJA,REGULAR,5,41557750317.99346,48645511892.09855,46168297999,1.1109431488886512,5.5,0.9490762087447389,4.745381043723694
D.0SL GROSS,10765:UPC RIMBO BUJANG,REGULAR,5,11895259521.203308,13715457862.976238,13015262190,1.0941553790230711,5.470776895115356,0.948948428847836,4.74474214423918
B.AVG NON GADAI,10637:CP KENTEN,REGULAR,5,12631953783,12894195687,12232701317,0.9683934510164761,4.8419672550823805,0.9486982836264132,4.7434914181320655
D.0SL GROSS,60696:UPS TEUKU UMAR,GADAI,5,13732650078.887505,15934192282.62098,15112505111,1.100479880007565,5.5,0.9484324553735195,4.742162276867598
D.0SL GROSS,10749:UPC BULURAN KENALI,GADAI,5,23826415502.730373,27602470773.7286,26175637830,1.0985973877187032,5.492986938593516,0.9483077817408061,4.7415389087040305
J. NSBH TE,17113:UPC BRI UNIT KALIREJO,COLO,5,53.1901664488061,68.5445714990883,65,1.2220303928276008,5.5,0.9482880785222291,4.741440392611145
D.0SL GROSS,10791:UPC PASAR INDRALAYA,GADAI,5,18826906500.606323,21576265969.35186,20455973632,1.086528667433559,5.432643337167795,0.9480775617549771,4.740387808774885
B.AVG NON GADAI,60702:CPS SIMPANG PATAL,CPS,5,10384146988,11147860594,10556591284,1.0166064960558896,5.0830324802794475,0.9469611855104976,4.734805927552488
D.0SL GROSS,10577:CP TANJUNG PANDAN,CP,5,159974532152.45193,186639727413.67725,176634271302,1.1041399460613626,5.5,0.9463916056333458,4.731958028166729
D.0SL GROSS,60724:UPS KEBON JERUK,GADAI,5,21561734934.340965,24943346056.241146,23598401828,1.0944574682817045,5.4722873414085225,0.9460800397344997,4.730400198672498
D.0SL GROSS,60723:UPS TALANG BANJAR,GADAI,5,26354395305.683037,30347241631.33322,28683679026,1.0883831214224322,5.441915607112161,0.945182411451339,4.725912057256695
S.TABUNGAN EMAS,60701:UPS MUARA DUA,REGULAR,5,3499.39545338093,4317.78384015019,4079.628,1.165809367460451,5.5,0.9448430377788652,4.724215188894326
D.0SL GROSS,10745:UPC PANGERAN HIDAYAT,REGULAR,5,19047033230.679558,22112395464.813046,20879917558,1.0962293867565773,5.481146933782886,0.9442630307162216,4.721315153581108
D.0SL GROSS,10646:UPC ANWAR SASTRO,GADAI,5,17420742081.522114,20114454899.62885,18986519475,1.0898800628670509,5.4494003143352545,0.9439241366342142,4.719620683171071
D.0SL GROSS,10767:UPC SUNGAI RUMBAI,REGULAR,5,11940469934.932095,13856930406.675303,13078782708,1.0953323260534116,5.476661630267058,0.9438441504836854,4.719220752418427
D.0SL GROSS,10630:UPC KEDAMAIAN,REGULAR,5,19117472852.519238,22248700887.900146,20991287084,1.098015791414284,5.49007895707142,0.943483720229976,4.7174186011498795
D.0SL GROSS,10660:UPC IMAM BONJOL,GADAI,5,12262164623.189411,14121243984.178913,13322567685,1.0864776403185146,5.432388201592573,0.9434415055731825,4.717207527865913
S.TABUNGAN EMAS,60707:UPS KM 11,GADAI,5,3770.73558281069,4652.58110489034,4388.028,1.1637061002111377,5.5,0.9431384216790403,4.715692108395201
D.0SL GROSS,10726:UPC LUBUK TANJUNG,GADAI,5,18845326347.13731,21673584073.97856,20439267693,1.0845801933329118,5.4229009666645585,0.9430497338711741,4.71524866935587
B.AVG NON GADAI,10783:CP JAKABARING,REGULAR,5,7114953950,7336533861,6916587157,0.9721197362071472,4.860598681035736,0.9427595221454127,4.713797610727063
D.0SL GROSS,10780:UPC PASAR BAWAH BANGKO,GADAI,5,10013147008.080305,11711535373.165943,11035541985,1.1021052598243741,5.5,0.9422796954774338,4.711398477387169
D.0SL GROSS,60698:CPS BATURAJA,CPS,5,133557329775.12999,155024082361.2834,146061858864,1.093626677846314,5.4681333892315696,0.9421881854691652,4.710940927345826
D.0SL GROSS,60713:UPS PANGKAL PINANG,GADAI,5,33264382561.254265,38751564068.88806,36498397057,1.0972215398794942,5.486107699397471,0.9418561013980586,4.709280506990293
D.0SL GROSS,10641:UPC LEBONG SIARANG,GADAI,5,25595982666.74682,29605546603.780083,27868348461,1.0887782205449505,5.443891102724753,0.9413218689717326,4.706609344858663
D.0SL GROSS,10650:CP TANJUNG KARANG PUSAT,CP,5,215907758011.24054,249683780554.94852,235004420498,1.0884482459669895,5.442241229834948,0.941208195324814,4.70604097662407
B.AVG NON GADAI,10577:CP TANJUNG PANDAN,CP,5,13724261868,14255995324,13415443412,0.9774983559064803,4.887491779532401,0.9410387073721237,4.705193536860619
D.0SL GROSS,10677:UPC GUNUNG IBUL,GADAI,5,21228147561.36745,24607192641.071228,23143868009,1.090244353262313,5.451221766311565,0.9405326461488,4.702663230743999
D.0SL GROSS,10716:UPC BINTUHAN,REGULAR,5,15684366786.378408,18304232502.361393,17209515404,1.0972400504524134,5.4862002522620665,0.9401932258989736,4.7009661294948675
D.0SL GROSS,10653:UPC PANGLIMA POLIM,GADAI,5,12483837731.41271,14275106107.183977,13421161947,1.075083018199502,5.375415090997509,0.9401794877199388,4.700897438599694
D.0SL GROSS,10688:UPC RAWA MAKMUR,GADAI,5,13067141679.12636,15249325522.616518,14331370870,1.0967487168898717,5.483743584449359,0.9398035899191026,4.699017949595513
B.AVG NON GADAI,10559:UPC CANDIMAS,REGULAR,5,1413648165,1475658552,1386671477,0.9809169716568055,4.904584858284028,0.9396967036314781,4.69848351815739
J. NSBH TE,10798:UPC LIWA,REGULAR,5,220.038050198701,283.556432914743,266,1.2088818263922716,5.5,0.9380848717333747,4.690424358666874
D.0SL GROSS,60706:UPS SUKABANGUN,GADAI,5,22180347114.935547,25671121489.605453,24079778832,1.0856357976375146,5.4281789881875735,0.938010395913174,4.690051979565871
B.AVG NON GADAI,10683:UPC PAGAR ALAM,REGULAR,5,4194557358,4424158159,4148092921,0.9889226840797918,4.944613420398959,0.9376005043042134,4.688002521521067
B.AVG NON GADAI,10687:CP BENGKULU,REGULAR,5,11007440422,11377936831,10663980046,0.9687974349319626,4.843987174659813,0.9372507691328735,4.686253845664368
D.0SL GROSS,10552:UPC SUNGAI LIAT,REGULAR,5,26237495649.503662,30800189607.771667,28852147336,1.0996532489771293,5.498266244885647,0.9367522636522949,4.683761318261475
D.0SL GROSS,60698:CPS BATURAJA,REGULAR,5,44702340513.88372,52504318764.45691,49181613477,1.1002022022029272,5.5,0.9367155813912543,4.6835779069562715
D.0SL GROSS,17468:BRI UNIT MARIANA,COLO,5,2697419582.1609783,3173163226.284612,2971111362,1.1014642963404897,5.5,0.9363247807074866,4.681623903537433
D.0SL GROSS,10747:UPC PASAR TAC,REGULAR,5,15835800232.677967,18628667197.253395,17426268570,1.100434983641687,5.5,0.935454393246626,4.67727196623313
J. NSBH TE,17014:UPC BRI UNIT BETUNG SEKAYU,COLO,5,51.4401061544508,66.2893213093826,62,1.2052852265476033,5.5,0.9352939323460008,4.676469661730004
D.0SL GROSS,60732:UPS PASAR SINGKUT,REGULAR,5,17167016715.975792,19500638003.0079,18238190693,1.0623972117431075,5.311986058715537,0.9352612304370158,4.676306152185079
D.0SL GROSS,10777:UPC MUARA SABAK,REGULAR,5,22976458172.66795,26497908339.54224,24772026375,1.07814817187394,5.3907408593697,0.9348672377296006,4.674336188648002
